"year","agency","type","pop","tot","weight","add_weight","Low","High","TotRate","WeightRate","AddRate","LowRate","HighRate","ori"
2021,"ANDERSON CO SO ANDERSON","County",156284,70,96.4266940001622,26.4266940001622,95.118192683999,98.9779134960076,44.7902536408078,61.6996583144546,16.9094046736468,60.8623996595934,63.3320835760587,"SC0040000"
2022,"ANDERSON CO SO ANDERSON","County",163464,59,82.8025107168274,23.8025107168274,81.1605206520887,86.1484637135506,36.0935741202956,50.6548908119387,14.5613166916431,49.6503943694567,52.7017959388921,"SC0040000"
2004,"FORT SMITH PD","City",82367,8,10.6280525107835,2.62805251078352,10.2485192952264,11.1485297733412,9.71262762999745,12.9032895586625,3.19066192866502,12.4425064591723,13.5351897888004,"AR0660100"
2005,"FORT SMITH PD","City",82638,12,15.8574398724189,3.85743987241887,15.3228355555376,16.4654795037165,14.5211645974007,19.1890412067316,4.6678766093309,18.5421181000721,19.9248281707163,"AR0660100"
2006,"FORT SMITH PD","City",83422,13,17.373122350882,4.37312235088201,16.8246159150177,18.0974450938543,15.5834192419266,20.8255883950061,5.24216915307953,20.1680802606239,21.6938518542522,"AR0660100"
2007,"FORT SMITH PD","City",83860,12,15.8596885521399,3.85968855213987,15.224295549039,16.950522801972,14.3095635583115,18.9121017793225,4.60253822101106,18.1544187324577,20.2128819484522,"AR0660100"
2008,"FORT SMITH PD","City",84847,8,10.624306412401,2.62430641240102,10.2120357415775,11.1703571494503,9.42873643145898,12.5217231161986,3.09298668473962,12.0358241794967,13.1652941759288,"AR0660100"
2009,"FORT SMITH PD","City",85175,5,6.93806821738145,1.93806821738145,6.4922385908422,7.51219256657472,5.87026709715292,8.14566271485935,2.27539561770643,7.62223491733748,8.81971537020806,"AR0660100"
2010,"FORT SMITH PD","City",86209,3,4.01843171281347,1.01843171281347,3.72211352329534,4.31186689453556,3.4799150900718,4.66126705194756,1.18135196187576,4.31754633889192,5.00164355755844,"AR0660100"
2013,"FORT SMITH PD","City",87821,2,2.48926670696229,0.489266706962294,2.33215752337087,2.67685066749696,2.27735962924585,2.83447775243085,0.557118123184994,2.65558069638341,3.04807582183869,"AR0660100"
2014,"FORT SMITH PD","City",87989,4,5.25612858284356,1.25612858284356,4.98308885136863,5.58197218853176,4.54602279830433,5.97362009210647,1.42759729380214,5.66330888107449,6.34394320714153,"AR0660100"
2015,"FORT SMITH PD","City",87603,5,6.45788565811955,1.45788565811955,6.19422764528255,6.79396770071041,5.70756709245117,7.3717631338191,1.66419604136793,7.0707939742732,7.75540529515018,"AR0660100"
2016,"FORT SMITH PD","City",88573,6,8.07224543069355,2.07224543069355,7.65193068036387,8.69897822041376,6.77407336321452,9.11366379223189,2.33959042901737,8.63912329983615,9.82125277501468,"AR0660100"
2017,"FORT SMITH PD","City",88437,2,2.54108268013828,0.541082680138276,2.36359923506788,2.77849421024981,2.26149688478804,2.87332528256078,0.611828397772738,2.6726361534967,3.14177800044078,"AR0660100"
2018,"FORT SMITH PD","City",88290,3,3.87551989174571,0.875519891745714,3.66342300722273,4.15060664498397,3.39789330615019,4.38953436600489,0.991641059854699,4.14930683794623,4.70110617848451,"AR0660100"
2019,"FORT SMITH PD","City",88041,23,31.291397272284,8.29139727228403,30.5652403033331,32.3620706423608,26.124192137754,35.5418467217365,9.4176545839825,34.7170526269955,36.757954410287,"AR0660100"
2020,"FORT SMITH PD","City",88071,74,101.874550073003,27.8745500730028,100.206601171075,106.977822023265,84.0231177118461,115.673206927369,31.6500892155225,113.779338455423,121.467704492131,"AR0660100"
2021,"FORT SMITH PD","City",87912,59,80.5940120578711,21.5940120578711,79.2497405306476,82.530735567938,67.1125671125671,91.6757803916087,24.5632132790416,90.1466700002817,93.878805587335,"AR0660100"
2022,"FORT SMITH PD","City",90013,61,83.1073848872522,22.1073848872522,81.9676204035771,85.3295353794633,67.7679890682457,92.3282024677016,24.5602133994559,91.0619803845857,94.7969019802287,"AR0660100"
2019,"BRIDGEPORT PD","City",144908,25,32.3046720868366,7.30467208683662,31.4172432171153,33.5695559822386,17.2523256134927,22.2932288671686,5.04090325367586,21.6808203943987,23.1661164202381,"CT0001500"
2020,"BRIDGEPORT PD","City",144350,79,110.35231239988,31.3523123998798,107.876678312007,116.786945771822,54.728091444406,76.4477397990161,21.7196483546102,74.732717916181,80.9054006039638,"CT0001500"
2021,"BRIDGEPORT PD","City",143394,60,79.9242901199134,19.9242901199134,78.2347100906793,83.3811320674679,41.8427549269844,55.7375414033456,13.8947864763612,54.5592633517995,58.148271243893,"CT0001500"
2022,"BRIDGEPORT PD","City",148395,60,83.2270174446671,23.2270174446671,80.9872860084305,88.5973299805071,40.4326291317093,56.0847855013087,15.6521563695994,54.5754816593757,59.7037164193585,"CT0001500"
2021,"LAKE CHARLES PD","City",78066,43,58.7849081991971,15.7849081991971,57.6504861445269,60.5665792268142,55.0815976225245,75.3015502257028,20.2199526031782,73.8483925710641,77.5838127056775,"LA0100200"
2022,"LAKE CHARLES PD","City",77054,62,83.9304273757694,21.9304273757694,82.6434362420287,86.4243102869664,80.4630518856906,108.92416665685,28.4611147711597,107.253920941195,112.160705851697,"LA0100200"
2000,"WARREN PD","City",138247,22,32.2623371683253,10.2623371683253,31.4169662905943,33.6432222078035,15.9135460443988,23.3367358194574,7.42318977505864,22.7252427109408,24.3355893493555,"MI5080600"
2001,"WARREN PD","City",138976,38,55.4770436732881,17.4770436732881,54.3291719239163,57.7490228642145,27.3428505641262,39.9184346025847,12.5755840384585,39.0924849786412,41.553234273698,"MI5080600"
2002,"WARREN PD","City",139805,35,49.364452402456,14.364452402456,48.4388643782167,50.770799371041,25.0348699974965,35.3095042398026,10.2746342423061,34.6474477867149,36.3154389120854,"MI5080600"
2003,"WARREN PD","City",138077,27,38.1004248183002,11.1004248183002,37.2561072152259,39.4016208674463,19.5543066549824,27.5936070585979,8.03930040361552,26.9821238984233,28.535976931311,"MI5080600"
2004,"WARREN PD","City",136456,34,46.8754323199024,12.8754323199024,45.9962298621783,48.1600439357242,24.9164565867386,34.3520492465721,9.43559265983351,33.7077371916063,35.2934601158792,"MI5080600"
2005,"WARREN PD","City",136229,26,35.8935947046014,9.89359470460136,35.0145419788084,37.0203631988778,19.0855104272952,26.3479836926068,7.26247326531161,25.7027079247505,27.1750972251707,"MI5080600"
2006,"WARREN PD","City",134974,25,34.3779184374722,9.37791843747225,33.5106967801827,35.5098129438852,18.5220857350305,25.4700301076298,6.94794437259935,24.8275199521261,26.3086319912614,"MI5080600"
2007,"WARREN PD","City",134081,27,36.4377085364049,9.43770853640486,35.6264647819402,37.5133774565318,20.1370813165176,27.1758925846353,7.03881126811768,26.5708525308882,27.9781456407185,"MI5080600"
2008,"WARREN PD","City",133721,31,42.4019381164227,11.4019381164227,41.3959310833039,43.7584419542627,23.1825966003844,31.7092589170158,8.52666231663139,30.9569410065015,32.7236873447422,"MI5080600"
2009,"WARREN PD","City",133485,19,25.4963314345704,6.49633143457039,24.7823022555989,26.3341410515041,14.2338090422145,19.1005217324571,4.86671269024264,18.565608312244,19.7281650009395,"MI5080600"
2010,"WARREN PD","City",134056,24,32.8302222424065,8.83022224240654,31.9364302727161,34.2630412153198,17.9029659246882,24.489931254406,6.58696532971784,23.8232009553591,25.5587524730857,"MI5080600"
2011,"WARREN PD","City",133955,21,29.2874534057421,8.28745340574215,28.3249442270424,31.0029720613602,15.676906423799,21.863650782533,6.18674435873401,21.1451190526986,23.1443186602666,"MI5080600"
2012,"WARREN PD","City",134340,25,33.6705610558413,8.67056105584128,32.9189022899449,34.6802215434918,18.6094982879262,25.0636899328877,6.4541916449615,24.5041702322055,25.8152609375404,"MI5080600"
2013,"WARREN PD","City",134167,26,35.9239281246191,9.92392812461905,34.9639495144351,37.2466141280467,19.3788338414066,26.7755320791395,7.39669823773286,26.0600218492141,27.761382551631,"MI5080600"
2014,"WARREN PD","City",135080,24,33.4171895992928,9.41718959929284,32.6101753063735,34.5252797738141,17.7672490376073,24.7388137394824,6.97156470187507,24.1413794095155,25.5591351597676,"MI5080600"
2015,"WARREN PD","City",135367,26,35.8292871523323,9.82928715233234,35.0013987966448,37.0366409817607,19.207044552956,26.4682582552116,7.2612137022556,25.8566702347284,27.3601697472506,"MI5080600"
2016,"WARREN PD","City",135620,28,40.0219340023903,12.0219340023903,38.716304875634,42.5737331823144,20.64592243032,29.5103480330263,8.86442560270633,28.5476366875343,31.3919283161144,"MI5080600"
2017,"WARREN PD","City",135303,40,57.4393085826093,17.4393085826093,56.0574238299297,60.4133104735557,29.5632764979343,42.4523540369462,12.8890775390119,41.4310280111526,44.6503850421319,"MI5080600"
2018,"WARREN PD","City",135160,17,23.6483700843003,6.64837008430026,22.9637664290795,24.6552611427025,12.5776857058301,17.4965744926755,4.91888878684541,16.9900609862974,18.2415368028281,"MI5080600"
2019,"WARREN PD","City",134653,40,57.4590965135691,17.4590965135691,55.9009771832619,61.7830245587853,29.7059850133306,42.67197649779,12.9659914844594,41.5148397609128,45.8831400405377,"MI5080600"
2020,"WARREN PD","City",133928,44,62.654600363253,18.654600363253,61.5024654563075,64.6820489840729,32.8534735081536,46.7823012090474,13.9288277008937,45.9220368080666,48.2961359716213,"MI5080600"
2021,"WARREN PD","City",132758,62,93.0092576881966,31.0092576881966,90.7363896184505,98.8822010786944,46.7015170460537,70.0592489252599,23.3577318792062,68.3472104268296,74.483045148838,"MI5080600"
2022,"WARREN PD","City",137138,57,84.2378346643446,27.2378346643446,82.2672307103511,89.8190018203244,41.5639720573437,61.4255965992975,19.8616245419538,59.9886469908786,65.4953417873415,"MI5080600"
2022,"GARDEN GROVE PD","City",169157,59,84.9611519687879,25.9611519687879,83.0247573184647,89.0489296454827,34.8788403672328,50.226211134501,15.3473707672682,49.0814789328639,52.6427695250464,"CA0300900"
2001,"HOLYOKE PD","City",40028,32,45.36141661327,13.36141661327,43.6722592192716,49.4997376535087,79.9440391725792,113.324214582967,33.3801754103877,109.10427505564,123.66278018764,"MA0071000"
2002,"HOLYOKE PD","City",40332,38,50.9015161161101,12.9015161161101,49.5650591552121,53.4157447502478,94.2179906773778,126.20627818137,31.988287503992,122.892638984459,132.440108971159,"MA0071000"
2003,"HOLYOKE PD","City",39904,53,70.3820021837753,17.3820021837753,69.2848071043799,72.2224671309902,132.818765036087,176.378313411626,43.5595483755396,173.628726705042,180.990545135801,"MA0071000"
2004,"HOLYOKE PD","City",39910,32,44.0265813084828,12.0265813084828,42.8538656610109,46.1143802487096,80.1804059133049,110.31466125904,30.1342553457348,107.37626073919,115.545928961938,"MA0071000"
2005,"HOLYOKE PD","City",39947,28,37.716985752958,9.716985752958,36.6491487179955,39.2813021640062,70.0928730568003,94.4175676595439,24.3246946027436,91.7444331689377,98.3335473602678,"MA0071000"
2006,"HOLYOKE PD","City",40198,27,36.1372111218645,9.13721112186447,35.3884605165235,37.3410104859767,67.1675207721777,89.8980325435705,22.7305117713928,88.0353761792217,92.8927073137388,"MA0071000"
2007,"HOLYOKE PD","City",39769,27,34.5582624396395,7.55826243963949,33.7219688370479,35.6306241311993,67.8920767431919,86.8974890986434,19.0054123554515,84.7946109709772,89.5939654786373,"MA0071000"
2008,"HOLYOKE PD","City",39722,29,37.1435698850767,8.14356988507671,36.3568749884997,38.312432232621,73.0074014400081,93.5088109487858,20.5014095087778,91.5283092203305,96.4514179362093,"MA0071000"
2009,"HOLYOKE PD","City",40322,26,33.8020331940797,7.80203319407969,33.0223462554553,34.868370505439,64.4809285253708,83.8302494769101,19.3493209515393,81.8965980245406,86.4748040906675,"MA0071000"
2010,"HOLYOKE PD","City",39880,30,38.4449858104728,8.44498581047277,37.622219497475,39.5561833280269,75.2256770310933,96.4016695347863,21.175992503693,94.3385644369986,99.1880223872289,"MA0071000"
2011,"HOLYOKE PD","City",40123,32,40.4382949675593,8.43829496755931,39.689106728541,41.4786259683726,79.754754131047,100.785821019264,21.031066888217,98.9185921504898,103.378675493788,"MA0071000"
2012,"HOLYOKE PD","City",40260,19,24.032280974228,5.03228097422799,23.4322798305072,24.8369124497982,47.1932439145554,59.692699886309,12.4994559717536,58.2023840797496,61.6912877540939,"MA0071000"
2013,"HOLYOKE PD","City",40215,13,16.6799659750542,3.67996597505419,16.1171870855787,17.420842986526,32.3262464254631,41.4769761906109,9.1507297651478,40.0775508779777,43.3192664093647,"MA0071000"
2014,"HOLYOKE PD","City",40336,10,13.905496720869,3.90549672086902,13.1015628952842,15.5300454446387,24.791749305831,34.474158867684,9.682409561853,32.4810662814463,38.5016993371647,"MA0071000"
2015,"HOLYOKE PD","City",40178,18,23.3698038203057,5.36980382030574,22.7347666911267,24.2317114896194,44.8006371646175,58.1656723089893,13.3650351443719,56.5851129750776,60.3108952402294,"MA0071000"
2016,"HOLYOKE PD","City",40738,24,31.1628864384108,7.16288643841076,30.3651169699922,32.145373334786,58.9130541509156,76.4958673435386,17.582813192623,74.5375741813349,78.9075883322352,"MA0071000"
2017,"HOLYOKE PD","City",40451,21,27.7172718284206,6.71727182842059,26.7995564219247,28.9293216149285,51.9146621838768,68.520609696721,16.6059475128442,66.2519008724747,71.5169504213208,"MA0071000"
2018,"HOLYOKE PD","City",40470,19,25.1573007586733,6.15730075867326,24.4434967588731,26.1654039380316,46.9483568075117,62.1628385437936,15.2144817362818,60.3990530241489,64.6538273734411,"MA0071000"
2019,"HOLYOKE PD","City",40178,18,24.3229549735015,6.32295497350146,23.5686722457341,25.2461720587864,44.8006371646175,60.537993363287,15.7373561986696,58.6606407629401,62.835810788955,"MA0071000"
2020,"HOLYOKE PD","City",40002,24,32.4583010330904,8.45830103309044,31.4651674270362,33.8309801103612,59.9970001499925,81.1416954979512,21.1446953479587,78.6589856183096,84.5732216148223,"MA0071000"
2021,"HOLYOKE PD","City",40326,34,46.0705666853923,12.0705666853923,45.0121919240045,47.8756359743193,84.3128502702971,114.245317376859,29.9324671065622,111.62077053019,118.721509632295,"MA0071000"
2022,"HOLYOKE PD","City",37945,64,85.3220228731305,21.3220228731305,83.8763189775705,87.635703463164,168.665173277112,224.85709019141,56.1919169142983,221.047091784347,230.954548591814,"MA0071000"
2020,"CHEROKEE CO SO CANTON","County",178783,42,58.1157132708293,16.1157132708293,56.8333493691263,60.4547870587545,23.4921664811531,32.5062859840305,9.01411950287738,31.7890120252632,33.8146171944506,"GA0280000"
2021,"CHEROKEE CO SO CANTON","County",181666,63,87.2602980553952,24.2602980553952,85.8065364234506,89.5539988724269,34.6790263450508,48.0333678593656,13.3543415143148,47.2331291620064,49.2959600984372,"GA0280000"
2022,"CHEROKEE CO SO CANTON","County",187183,62,85.8900541402212,23.8900541402212,84.4699354781892,88.428438920945,33.1226660540754,45.8856061395646,12.7629400854892,45.1269268460219,47.2417040655108,"GA0280000"
2019,"FAYETTEVILLE PD","City",209614,97,131.397037905903,34.397037905903,129.887826175429,134.123769626217,46.2755350310571,62.6852394906366,16.4097044595795,61.9652438174113,63.9860742251075,"NC0260100"
2020,"FAYETTEVILLE PD","City",212033,75,100.616764984196,25.6167649841957,99.1999777715095,102.798772035712,35.3718524946589,47.4533515934764,12.0814990988175,46.7851597494303,48.4824400143901,"NC0260100"
2021,"FAYETTEVILLE PD","City",212047,60,82.7953316663809,22.7953316663809,81.4575676658538,85.3787673045283,28.2956137082817,39.0457453613495,10.7501316530679,38.4148644714869,40.2640769756367,"NC0260100"
2022,"FAYETTEVILLE PD","City",208980,63,86.0857604273955,23.0857604273955,84.6145752315946,88.7833074632772,30.1464254952627,41.1933009988494,11.0468755035867,40.4893172703582,42.4841168835665,"NC0260100"
2007,"LAKEWOOD POLICE DEPARTMENT","City",57465,12,17.279638033757,5.27963803375705,16.3214587284344,18.7996691498317,20.8822761681023,30.0698477921466,9.18757162404428,28.4024340527875,32.7149902546449,"WA0272300"
2008,"LAKEWOOD POLICE DEPARTMENT","City",57081,8,10.7101530123111,2.71015301231107,10.231013731186,11.3508610648511,14.0151714230655,18.7630788043501,4.74790738128461,17.9236764092886,19.8855329529109,"WA0272300"
2009,"LAKEWOOD POLICE DEPARTMENT","City",56824,14,19.598620083405,5.59862008340499,18.8377606282442,20.6418320229162,24.6374771223427,34.4900395667411,9.85256244439848,33.1510640367524,36.3259045877027,"WA0272300"
2010,"LAKEWOOD POLICE DEPARTMENT","City",58163,17,23.5584944258818,6.55849442588182,22.7937910280531,24.5441482224524,29.2282034970686,40.5042628920135,11.2760593949449,39.1895036845642,42.1989034651795,"WA0272300"
2011,"LAKEWOOD POLICE DEPARTMENT","City",59075,9,13.0172072981712,4.0172072981712,12.4924797820112,13.8063786792258,15.234870926788,22.035052557209,6.80018163042099,21.1468130038277,23.3709330160403,"WA0272300"
2012,"LAKEWOOD POLICE DEPARTMENT","City",59416,19,26.1627573809662,7.16275738096616,25.3146174509996,27.4550604423012,31.9779184058166,44.033185305248,12.0552668994314,42.6057248064488,46.2081938237196,"WA0272300"
2013,"LAKEWOOD POLICE DEPARTMENT","City",59057,10,13.9058619034225,3.90586190342246,13.3791464894196,14.7132014724007,16.9327937416394,23.5465091410374,6.61371539939798,22.6546327944521,24.9135605811347,"WA0272300"
